src,ref,hyp
使用几百个小时后，灯丝最终被烧坏，而灯泡也不亮了。,After hundreds of hours of operation the filament in the bulb eventually burns out and the light bulb no longer works.,"After using it for hundreds of hours, the filament finally burned out, and the bulb didn't light up either."
然后需要更换灯泡。更换灯泡时必须小心操作。,The light bulb then needs replacing. It is necessary to be careful in replacing the light bulb.,Then you need to replace the light bulb. Be very careful when replacing the light bulb.
首先，务必关闭照明灯具的开关或断开电缆连接。,"First, the switch for the light fixture needs to be turned off or the cable disconnected.","First, make sure to turn off the lighting fixtures' switches or disconnect the cables."
这是因为，当灯泡还有一部分与插座相连时，当你接触到插座内部或灯泡的金属底座时，电流会流入插座（灯泡金属底座的连接处），让你受到严重的电击。,This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.,"This is because, when part of the bulb is still connected to the socket, touching the inside of the socket or the metal base of the bulb allows current to flow into the socket (at the connection point of the bulb's metal base), causing you to receive a severe electric shock."
循环系统的主要器官是心脏，心脏负责输送血液。,"The major organ of the circulatory system is the heart, which pumps the blood.","The main organ of the circulatory system is the heart, which is responsible for pumping blood."
血液通过被称为动脉的管道从心脏流出，然后通过称为静脉的管道回流到心脏。最小的管道叫做毛细血管。,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,Blood flows out of the heart through vessels called arteries and returns to the heart through vessels called veins. The smallest vessels are called capillaries.
三角龙的牙齿不仅能咬碎树叶，还能咬碎非常坚硬的树枝和树根。,A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.,The teeth of the Triceratops can not only chew through leaves but also through very hard branches and tree roots.
一些科学家认为，三角龙以苏铁为食，苏铁是白垩纪时期很常见的一种植物。,"Some scientists think Triceratops ate cycads, which are a type of plant that was common in the Cretaceous.","Some scientists believe that the Triceratops ate cycads, which were a very common type of plant during the Cretaceous period."
这些植物看起来像一棵小棕榈树，树冠由钉子般的锋利叶子组成。,"These plants look like a small palm tree with a crown of sharp, spiky leaves.","These plants resemble a small palm tree, with a crown composed of sharp, nail-like leaves."
在吃树干之前，三角龙会用它强有力的喙嘴剥去树叶。,A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,"Before eating the tree trunks, the Triceratops will use its powerful beak to strip off the leaves."
其他科学家认为这些植物有毒，所以恐龙不太可能吃它们，即便现在树懒和其他动物例如鹦鹉（恐龙的后代）可以吃有毒的叶子或水果。,"Other scientists argue that these plants are very poisonous so it is unlikely that any dinosaur ate them, even though today the sloth and other animals like the parrot (a descendant of the dinosaurs) can eat poisonous leaves or fruit.","Other scientists believe these plants are toxic, so dinosaurs were unlikely to eat them, even though sloths and other animals like parrots (descendants of dinosaurs) can now consume toxic leaves or fruits."
木卫一的重力会对我产生怎样的作用力？如果你站在木卫一表面，你的体重会比在地球上轻。,"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","The gravity of Jupiter's moon Io would exert what force on me? If you stand on the surface of Io, your weight would be lighter than on Earth."
一个在地球上重 200 磅（90公斤）的人，在木卫一上的重量约为 36 磅（16公斤）。因此重力理所当然地对你产生了较小的牵引力。,"A person who weighs 200 pounds (90kg) on Earth would weigh about 36 pounds (16kg) on Io. So the gravity, of course, pulls less on you.","A person weighing 200 pounds (90 kilograms) on Earth would weigh about 36 pounds (16 kilograms) on Io, so gravity naturally exerts a much smaller pull on you."
太阳并没有像地球那样可以站在上面的地壳。整个太阳是由气体、火和等离子体组成的。,"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.","The Sun doesn't have a solid crust like Earth to stand on; the entire Sun is made of gas, fire, and plasma."
当你距离太阳中心越远，气体就越稀薄。,The gas becomes thinner as you go farther from the center of the Sun.,"The further you are from the center of the sun, the thinner the gas becomes."
我们看到的太阳外部称作光球层，意即“光之球”。,"The outer-part we see when we look at the Sun is called the photosphere, which means ""ball of light"".","The outer layer of the sun that we see is called the photosphere, meaning ""the sphere of light."""
