src,ref,hyp
經過幾百個鐘頭嘅運作，燈泡入面嘅燈絲最後就會燒咗，而燈泡就唔可以再用啦。,After hundreds of hours of operation the filament in the bulb eventually burns out and the light bulb no longer works.,"After hundreds of hours of operation, the filament inside the bulb will eventually burn out, and the bulb can no longer be used."
然之後，你就需要更換燈泡。更換燈泡嗰陣，一定要小心。,The light bulb then needs replacing. It is necessary to be careful in replacing the light bulb.,"After that, you need to replace the light bulb, and be very careful while doing so."
首先，需要熄咗燈具嘅電掣或者要抆走電線。,"First, the switch for the light fixture needs to be turned off or the cable disconnected.","First, you need to turn off the power switches for the lighting fixtures or disconnect the wires."
咁係因為，當燈泡嘅金屬部分仲喺插座嗰陣，若果妳去掂插座嘅內部或者燈泡嘅金屬底座，流入燈泡金屬部分所在嘅插座嘅電流，就會令妳嚴重觸電。,This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.,"If you touch the internal part of the socket or the metal base of the bulb while the metal part of the bulb is still in the socket, the current flowing into the socket where the metal part of the bulb is located will cause you to receive a severe electric shock."
循環系統嘅主要器官係心臟，負責泵血。,"The major organ of the circulatory system is the heart, which pumps the blood.","The main organ of the circulatory system is the heart, which pumps blood."
血液由心臟流出嘅管道叫做動脈，再由稱之為靜脈嘅管道流返入心臟。最細嘅管道叫做微絲血管。,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,"The blood vessels that carry blood away from the heart are called arteries, and those that return it to the heart are called veins; the smallest vessels are called capillaries."
三角龍嘅牙齒唔單止可以研碎樹葉，甚至可以研碎非常堅硬嘅樹枝同樹根。,A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.,The teeth of the triangular dragon can not only grind leaves but even grind very hard branches and roots.
有啲科學家認為，三角龍係食蘇鐵；蘇鐵係白堊紀好常見嘅一種植物。,"Some scientists think Triceratops ate cycads, which are a type of plant that was common in the Cretaceous.",Some scientists believe that Triceratops ate conifers; conifers were a very common type of plant during the Cretaceous period.
呢啲植物睇落就好似一顆細細嘅棕櫚樹，樹冠生滿尖尖嘅葉。,"These plants look like a small palm tree with a crown of sharp, spiky leaves.",Those plants look like a tiny palm tree with a crown full of sharp leaves.
三角龍本嚟可以喺進食樹幹之前，用佢堅硬嘅喙去剝樹葉。,A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,The triangle dragon can use its hard beak to strip leaves from the tree trunk before eating.
其他科學家反駁，呢啲植物含有劇毒，所以唔太可能有恐龍會食佢哋，不過，諸如而家嘅樹懶同鸚鵡 (恐龍嘅後代) 咁嘅其他動物，就可以進食有毒嘅樹葉或者果實。,"Other scientists argue that these plants are very poisonous so it is unlikely that any dinosaur ate them, even though today the sloth and other animals like the parrot (a descendant of the dinosaurs) can eat poisonous leaves or fruit.","Other scientists argued that these plants contained potent toxins, making it unlikely that dinosaurs would have eaten them, but animals like modern sloths and parrots (descendants of dinosaurs) could consume toxic leaves or fruits."
木衛一嘅地心吸力會點樣拉住我呢？如果妳企喺木衛一嘅表面，妳嘅體重會比喺地球上嘅仲要輕。,"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","If you stand on the surface of Jupiter's moon Europa, your weight will be lighter than on Earth."
如果一個人喺地球重 200 磅 (90 公斤) 嘅話，喺木衛一就會重 36 磅 (16 公斤)。好明顯，木衛一嘅地心吸力比較細。,"A person who weighs 200 pounds (90kg) on Earth would weigh about 36 pounds (16kg) on Io. So the gravity, of course, pulls less on you.","If a person weighs 200 pounds (90 kilograms) on Earth, they would weigh 36 pounds (16 kilograms) on Europa. It's clear that Europa's gravitational pull is much weaker."
太陽唔似得地球咁，有個可以俾你站立嘅地殼。成個太陽都係由氣體、火同埋等離子體所組成。,"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.","The sun isn't like Earth, which has a crust you can stand on; the entire sun is made up of gas, fire, and plasma."
離太陽中心越遠，氣體就變得越稀薄。,The gas becomes thinner as you go farther from the center of the Sun.,"The farther away from the sun's center, the thinner the gas becomes."
我哋望太陽嗰陣所見到嘅外圍部分，叫做「光球層」。,"The outer-part we see when we look at the Sun is called the photosphere, which means ""ball of light"".",The outer part of the sun we see when we look at it is called the 'photosphere'.
大約 3000 年後嘅 1610 年，意大利天文學家伽利略·伽利萊利用望遠鏡，觀察到金星同月球一樣有盈虧。,"About three thousand years later, in 1610, Italian astronomer Galileo Galilei used a telescope to observe that Venus has phases, just as the moon does.","Around 1610, approximately 3,000 years later, Italian astronomer Galileo Galilei used a telescope to observe that Venus, like the Moon, has phases."
盈虧之所以發生係因為淨係得金星 (或者月球) 面向太陽嘅一面被照亮。金星嘅盈虧證實咗哥白尼所提出嘅行星圍繞住太陽轉動嘅理論。,Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.,"The phases of Venus occur because only one side of the planet (or moon) facing the Sun is illuminated, and the observation of these phases confirms the theory proposed by Copernicus that planets revolve around the Sun."
然後，幾年後嘅 1639 年，一位叫做傑里邁亞·霍羅克斯嘅英國天文學家，觀測到金星凌日。,"Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.","Then, in 1639, an English astronomer named Jeremiah Horrocks observed the transit of Venus."
英格蘭喺再次奪得丹麥區之後，經歷咗一段好長時間嘅和平。,England had experienced a long period of peace after the reconquest of the Danelaw.,"After England reclaimed the Danish region, it experienced a long period of peace."
